Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID406725,406725,2,1.164,355.749,451.314,0,201,201,7.500,1,-10921639,5.615,4,0,28,1241,5.484,4.715,0.677,0.827
ID406728,406728,2,1.141,357.777,454.845,0,202,202,7.500,1,-10921639,5.747,4,0,28,1270,5.357,8.321,0.634,0.833
ID406731,406731,2,1.157,358.067,458.838,0,203,203,7.500,1,-10921639,5.548,4,0,31,1226,5.647,7.691,0.662,0.783
ID406734,406734,2,1.162,358.636,461.949,0,204,204,7.500,1,-10921639,5.253,3,0,30,1161,5.368,8.032,0.676,0.789
ID406737,406737,2,1.112,360.499,467.641,0,205,205,7.500,1,-10921639,5.869,4,0,27,1297,5.264,7.668,0.685,0.906
ID406740,406740,2,1.135,361.646,471.548,0,206,206,7.500,1,-10921639,5.303,3,0,32,1172,5.674,8.407,0.652,0.738
ID406744,406744,2,1.178,362.166,474.760,0,207,207,7.500,1,-10921639,5.593,4,0,31,1236,5.872,7.663,0.637,0.741
ID406748,406748,2,1.041,362.164,478.163,0,208,208,7.500,1,-10921639,5.131,3,0,27,1134,4.942,8.561,0.665,0.830
ID406755,406755,2,1.123,361.575,482.455,0,209,209,7.500,1,-10921639,5.281,4,0,34,1167,5.556,8.519,0.681,0.770
ID406752,406752,2,1.017,362.576,488.935,0,210,210,7.500,1,-10921639,4.805,3,0,30,1062,5.423,7.792,0.676,0.715
ID406759,406759,2,1.151,362.925,493.153,0,211,211,7.500,1,-10921639,5.208,3,0,29,1151,5.837,7.662,0.693,0.731
ID406762,406762,2,1.043,362.860,496.812,0,212,212,7.500,1,-10921639,5.208,3,0,28,1151,5.192,7.863,0.637,0.781
ID406765,406765,2,1.078,362.522,499.952,0,213,213,7.500,1,-10921639,5.213,4,0,25,1152,4.966,9.090,0.659,0.834
ID406769,406769,2,1.278,362.005,502.904,0,214,214,7.500,1,-10921639,5.339,3,0,37,1180,6.109,8.301,0.725,0.735
ID406772,406772,2,1.040,362.538,510.543,0,215,215,7.500,1,-10921639,5.081,3,0,28,1123,5.156,8.950,0.688,0.803
ID406775,406775,2,0.896,362.052,513.953,0,216,216,7.500,1,-10921639,4.480,3,0,27,990,4.576,4.157,0.629,0.756
ID406778,406778,2,1.063,361.320,517.262,0,217,217,7.500,1,-10921639,5.023,3,0,25,1110,5.275,7.821,0.681,0.772
ID406781,406781,2,1.178,360.788,521.286,0,218,218,7.500,1,-10921639,5.321,3,0,32,1176,5.781,7.802,0.688,0.751
ID406784,406784,2,1.173,360.759,525.033,0,219,219,7.500,1,-10921639,5.380,3,0,31,1189,6.036,7.753,0.708,0.739
ID406787,406787,2,0.981,358.968,532.626,0,220,220,7.500,1,-10921639,4.520,3,0,24,999,4.604,7.903,0.697,0.807
ID406790,406790,2,0.965,358.397,534.871,0,221,221,7.500,1,-10921639,4.633,3,0,25,1024,4.421,8.078,0.670,0.841
ID406794,406794,2,0.968,357.696,538.688,0,222,222,7.500,1,-10921639,4.683,3,0,30,1035,4.962,8.862,0.639,0.736
ID406797,406797,2,1.028,356.697,542.408,0,223,223,7.500,1,-10921639,4.710,3,0,24,1041,5.150,8.599,0.687,0.745
ID406804,406804,2,0.974,355.947,545.599,0,224,224,7.500,1,-10921639,4.389,3,0,29,970,5.013,9.059,0.648,0.688
ID406801,406801,2,1.052,352.854,551.670,0,225,225,7.500,1,-10921639,4.805,3,0,28,1062,5.047,9.171,0.682,0.772
ID406808,406808,2,1.063,352.226,554.815,0,226,226,7.500,1,-10921639,5.045,3,0,24,1115,4.932,8.709,0.688,0.834
ID406811,406811,2,0.907,350.942,558.867,0,227,227,7.500,1,-10921639,4.683,3,0,22,1035,4.371,8.784,0.658,0.850
ID406814,406814,2,1.002,349.309,561.895,0,228,228,7.500,1,-10921639,4.670,3,0,30,1032,5.341,4.525,0.664,0.697
ID406817,406817,2,1.068,347.562,564.029,0,229,229,7.500,1,-10921639,4.932,3,0,31,1090,5.094,8.831,0.695,0.794
ID406820,406820,2,1.023,345.384,570.672,0,230,230,7.500,1,-10921639,4.769,3,0,27,1054,5.236,7.729,0.688,0.743
ID406823,406823,2,0.974,344.118,573.462,0,231,231,7.500,1,-10921639,4.371,3,0,20,966,4.339,8.241,0.728,0.849
ID406829,406829,2,1.038,343.004,575.245,0,232,232,7.500,1,-10921639,4.624,3,0,26,1022,4.687,3.801,0.669,0.791
ID406826,406826,2,1.033,341.121,578.269,0,233,233,7.500,1,-10921639,4.525,3,0,27,1000,5.025,8.793,0.692,0.737
ID406832,406832,2,1.092,340.138,580.856,0,234,234,7.500,1,-10921639,4.597,3,0,28,1016,5.299,8.808,0.730,0.732
ID406836,406836,2,0.970,336.960,586.394,0,235,235,7.500,1,-10921639,4.756,3,0,24,1051,4.582,8.719,0.668,0.831
ID406839,406839,2,1.080,335.583,587.810,0,236,236,7.500,1,-10921639,4.561,3,0,23,1008,5.068,8.943,0.696,0.739
ID406842,406842,2,1.081,334.164,590.275,0,237,237,7.500,1,-10921639,4.692,3,0,28,1037,5.264,7.875,0.688,0.727
ID406845,406845,2,1.048,333.733,593.701,0,238,238,7.500,1,-10921639,4.873,3,0,34,1077,5.388,8.855,0.632,0.700
ID406848,406848,2,1.067,331.798,596.714,0,239,239,7.500,1,-10921639,5.032,3,0,24,1112,4.889,8.914,0.703,0.850
ID406851,406851,2,1.079,328.919,600.892,0,240,240,7.500,1,-10921639,4.376,2,0,28,967,5.585,8.536,0.631,0.606
ID406854,406854,2,1.025,327.407,603.384,0,241,241,7.500,1,-10921639,4.588,3,0,27,1014,4.833,8.450,0.749,0.813
ID406857,406857,2,0.893,324.780,606.952,0,242,242,7.500,1,-10921639,4.398,3,0,26,972,4.032,9.234,0.694,0.894
ID406860,406860,2,0.946,321.442,609.774,0,243,243,7.500,1,-10921639,4.380,2,0,20,968,4.389,7.776,0.621,0.765
ID406864,406864,2,1.037,319.880,611.908,0,244,244,7.500,1,-10921639,4.638,3,0,20,1025,4.555,8.581,0.696,0.835
ID406867,406867,2,1.069,317.110,617.655,0,245,245,7.500,1,-10921639,5.158,4,0,25,1140,4.866,4.092,0.704,0.876
ID406870,406870,2,0.978,314.409,620.055,0,246,246,7.500,1,-10921639,4.299,3,0,26,950,4.734,9.078,0.707,0.752
ID406876,406876,2,0.964,312.197,622.390,0,247,247,7.500,1,-10921639,4.787,3,0,22,1058,4.596,8.907,0.650,0.821
ID406873,406873,2,1.025,310.742,625.671,0,248,248,7.500,1,-10921639,4.665,3,0,27,1031,4.698,4.242,0.679,0.803
ID406879,406879,2,1.084,308.037,629.375,0,249,249,7.500,1,-10921639,4.765,3,0,23,1053,4.496,8.431,0.752,0.910
ID406882,406882,2,1.032,304.634,632.630,0,250,250,7.500,1,-10921639,4.733,3,0,29,1046,4.902,3.000,0.654,0.763
ID406885,406885,2,1.133,302.688,636.019,0,251,251,7.500,1,-10921639,5.063,3,0,26,1119,4.843,4.189,0.743,0.891
ID406888,406888,2,1.117,301.026,638.612,0,252,252,7.500,1,-10921639,4.905,3,0,28,1084,4.998,3.984,0.727,0.826
ID406891,406891,2,1.036,299.114,640.336,0,253,253,7.500,1,-10921639,4.751,3,0,28,1050,4.805,9.059,0.737,0.839
ID406894,406894,2,1.128,297.268,642.051,0,254,254,7.500,1,-10921639,4.986,3,0,23,1102,4.712,8.745,0.739,0.899
ID406897,406897,2,0.909,293.686,647.321,0,255,255,7.500,1,-10921639,4.462,3,0,29,986,4.177,9.294,0.673,0.860
ID406900,406900,2,0.969,291.735,648.106,0,256,256,7.500,1,-10921639,4.765,3,0,21,1053,4.444,9.321,0.660,0.852
ID406903,406903,2,1.018,289.630,650.644,0,257,257,7.500,1,-10921639,4.833,3,0,25,1068,4.596,10.889,0.696,0.863
ID406906,406906,2,1.061,287.652,653.305,0,258,258,7.500,1,-10921639,4.919,3,0,20,1087,4.397,8.934,0.736,0.949
ID406909,406909,2,1.070,285.930,654.841,0,259,259,7.500,1,-10921639,4.733,3,0,28,1046,4.952,9.086,0.662,0.761
ID406912,406912,2,1.379,282.762,658.473,0,260,260,7.500,1,-10921639,6.158,4,0,30,1361,5.558,9.020,0.754,0.953
ID406915,406915,2,0.991,280.627,660.735,0,261,261,7.500,1,-10921639,4.851,3,0,22,1072,4.384,4.123,0.696,0.908
ID406919,406919,2,1.182,278.183,662.182,0,262,262,7.500,1,-10921639,5.226,3,0,32,1155,5.272,4.291,0.740,0.843
ID406930,406930,2,1.243,276.273,663.904,0,263,263,7.500,1,-10921639,5.670,4,0,25,1253,5.181,8.871,0.716,0.913
ID406923,406923,2,0.977,274.111,666.780,0,264,264,7.500,1,-10921639,4.516,3,0,22,998,4.379,7.628,0.688,0.840
ID406927,406927,2,1.013,269.366,671.204,0,265,265,7.500,1,-10921639,4.842,4,0,23,1070,4.173,8.977,0.658,0.921
ID406934,406934,2,1.134,268.078,673.015,0,266,266,7.500,1,-10921639,5.271,4,0,27,1165,4.731,4.143,0.717,0.931
ID406938,406938,2,1.043,265.457,676.233,0,267,267,7.500,1,-10921639,4.959,3,0,22,1096,4.577,8.717,0.711,0.901
ID406942,406942,2,1.120,262.383,678.515,0,268,268,7.500,1,-10921639,5.262,4,0,29,1163,4.872,9.062,0.741,0.920
ID406946,406946,2,1.163,260.837,679.852,0,269,269,7.500,1,-10921639,5.480,4,0,25,1211,4.738,9.490,0.739,0.983
ID406949,406949,2,0.856,257.060,685.601,0,270,270,7.500,1,-10921639,4.330,3,0,27,957,4.221,13.143,0.662,0.818
ID406952,406952,2,0.934,253.773,687.139,0,271,271,7.500,1,-10921639,4.285,3,0,21,947,3.927,9.552,0.681,0.884
ID406960,406960,2,1.301,251.436,690.204,0,272,272,7.500,1,-10921639,5.765,4,0,30,1274,5.318,8.207,0.715,0.904
ID406956,406956,2,1.152,249.502,692.942,0,273,273,7.500,1,-10921639,5.118,3,0,24,1131,4.875,4.032,0.770,0.913
ID406964,406964,2,1.131,246.754,694.951,0,274,274,7.500,1,-10921639,5.181,4,0,30,1145,4.686,9.466,0.727,0.931
ID406968,406968,2,1.105,243.521,699.102,0,275,275,7.500,1,-10921639,5.100,4,0,27,1127,4.568,9.179,0.727,0.940
ID406972,406972,2,1.196,240.500,700.944,0,276,276,7.500,1,-10921639,5.416,3,0,27,1197,5.222,8.553,0.709,0.861
ID406980,406980,2,1.088,238.084,701.919,0,277,277,7.500,1,-10921639,5.149,4,0,24,1138,4.564,8.908,0.674,0.908
ID406976,406976,2,0.935,236.310,704.200,0,278,278,7.500,1,-10921639,4.941,4,0,23,1092,3.882,8.887,0.638,0.992
ID406984,406984,2,1.187,233.503,708.066,0,279,279,7.500,1,-10921639,5.357,3,0,24,1184,5.253,4.359,0.662,0.812
ID406988,406988,2,1.150,228.269,711.000,0,280,280,7.500,1,-10921639,5.643,4,0,28,1247,4.865,8.872,0.703,0.958
ID406992,406992,2,1.078,226.084,713.969,0,281,281,7.500,1,-10921639,5.122,3,0,24,1132,4.621,9.030,0.729,0.935
ID406996,406996,2,1.084,223.268,716.629,0,282,282,7.500,1,-10921639,5.000,3,0,27,1105,4.735,8.924,0.674,0.850
ID407000,407000,2,1.097,220.252,718.143,0,283,283,7.500,1,-10921639,5.231,4,0,23,1156,4.496,8.967,0.743,0.992
ID407004,407004,2,1.083,218.643,719.497,0,284,284,7.500,1,-10921639,5.434,4,0,22,1201,4.135,9.115,0.720,1.101
ID407008,407008,2,1.253,214.065,724.212,0,285,285,7.500,1,-10921639,5.566,4,0,31,1230,5.171,8.544,0.691,0.880
ID407013,407013,2,1.098,211.957,725.593,0,286,286,7.500,1,-10921639,4.896,4,0,24,1082,4.667,9.326,0.725,0.882
ID407016,407016,2,1.165,210.134,726.393,0,287,287,7.500,1,-10921639,5.285,4,0,27,1168,4.747,4.429,0.682,0.903
ID407021,407021,2,1.245,207.032,728.722,0,288,288,7.500,1,-10921639,5.769,4,0,32,1275,5.370,4.309,0.732,0.908
ID407025,407025,2,1.134,204.475,731.294,0,289,289,7.500,1,-10921639,5.086,3,0,30,1124,5.193,7.864,0.665,0.782
ID407029,407029,2,1.188,198.805,733.496,0,290,290,7.500,1,-10921639,5.362,4,0,30,1185,4.880,4.578,0.765,0.952
ID407033,407033,2,1.243,195.851,735.697,0,291,291,7.500,1,-10921639,5.611,4,0,29,1240,5.479,8.958,0.737,0.869
ID407037,407037,2,1.126,192.934,738.111,0,292,292,7.500,1,-10921639,5.068,3,0,22,1120,4.934,8.613,0.702,0.847
ID407041,407041,2,1.154,190.066,739.470,0,293,293,7.500,1,-10921639,5.339,4,0,28,1180,4.863,8.602,0.700,0.904
ID407045,407045,2,1.121,187.172,740.058,0,294,294,7.500,1,-10921639,5.172,4,0,23,1143,4.679,8.573,0.701,0.911
ID407049,407049,2,1.454,181.488,744.024,0,295,295,7.500,1,-10921639,6.176,4,0,35,1365,6.137,8.101,0.753,0.865
ID407057,407057,2,1.267,179.637,746.090,0,296,296,7.500,1,-10921639,5.842,4,0,31,1291,5.430,9.027,0.735,0.911
ID407053,407053,2,1.335,176.798,747.302,0,297,297,7.500,1,-10921639,5.814,4,0,29,1285,5.531,4.427,0.753,0.903
ID407061,407061,2,1.434,173.836,747.481,0,298,298,7.500,1,-10921639,6.009,3,0,27,1328,5.718,8.732,0.791,0.928
ID407065,407065,2,1.240,171.927,749.596,0,299,299,7.500,1,-10921639,5.597,4,0,27,1237,5.574,8.961,0.686,0.817
ID407069,407069,2,1.200,165.193,753.126,0,300,300,7.500,1,-10921639,5.643,4,0,28,1247,5.081,8.969,0.739,0.944
ID407073,407073,2,1.114,163.087,753.526,0,301,301,7.500,1,-10921639,5.489,4,0,19,1213,4.321,7.945,0.711,1.056
ID407080,407080,2,1.359,160.334,755.252,0,302,302,7.500,1,-10921639,5.774,3,0,30,1276,5.615,8.656,0.780,0.901
ID407076,407076,2,1.245,156.632,757.048,0,303,303,7.500,1,-10921639,5.900,4,0,27,1304,5.422,4.525,0.682,0.882
ID407083,407083,2,1.124,154.562,758.576,0,304,304,7.500,1,-10921639,5.543,4,0,28,1225,4.852,9.006,0.711,0.949
ID407086,407086,2,1.133,148.962,760.387,0,305,305,7.500,1,-10921639,5.448,4,0,22,1204,4.639,8.289,0.682,0.952
ID407089,407089,2,1.280,145.742,761.996,0,306,306,7.500,1,-10921639,5.910,4,0,27,1306,5.420,4.560,0.687,0.888
ID407097,407097,2,1.231,142.831,763.625,0,307,307,7.500,1,-10921639,5.425,3,0,27,1199,5.465,8.570,0.739,0.844
ID407093,407093,2,1.211,139.972,765.102,0,308,308,7.500,1,-10921639,5.851,4,0,32,1293,5.335,8.759,0.686,0.892
ID407101,407101,2,1.151,136.062,766.383,0,309,309,7.500,1,-10921639,5.570,4,0,31,1231,5.320,8.796,0.665,0.837
ID407117,407117,2,1.187,131.378,767.768,0,310,310,7.500,1,-10921639,5.516,4,0,26,1219,5.336,8.264,0.704,0.855
ID407109,407109,2,1.270,127.502,769.827,0,311,311,7.500,1,-10921639,5.787,4,0,24,1279,5.444,8.861,0.708,0.882
ID407113,407113,2,1.250,124.691,770.808,0,312,312,7.500,1,-10921639,5.597,4,0,26,1237,5.183,8.118,0.704,0.892
ID407105,407105,2,1.261,121.167,771.205,0,313,313,7.500,1,-10921639,5.837,4,0,25,1290,5.100,8.613,0.724,0.961
ID407121,407121,2,1.226,118.279,772.526,0,314,314,7.500,1,-10921639,5.457,4,0,27,1206,5.539,8.992,0.730,0.831
ID407129,407129,2,1.340,111.506,774.497,0,315,315,7.500,1,-10921639,5.977,4,0,28,1321,5.581,8.240,0.710,0.889
ID407125,407125,2,1.271,109.265,775.401,0,316,316,7.500,1,-10921639,5.706,4,0,29,1261,5.457,4.606,0.727,0.880
ID407145,407145,2,1.180,105.634,776.931,0,317,317,7.500,1,-10921639,5.222,4,0,26,1154,5.283,4.382,0.745,0.844
ID407133,407133,2,1.291,102.451,778.227,0,318,318,7.500,1,-10921639,5.520,3,0,24,1220,5.720,8.591,0.723,0.810
ID407137,407137,2,1.284,99.304,778.636,0,319,319,7.500,1,-10921639,5.620,4,0,25,1242,5.106,8.942,0.748,0.942
ID407141,407141,2,1.300,94.118,780.010,0,320,320,7.500,1,-10921639,5.670,3,0,28,1253,5.913,8.464,0.722,0.804
ID407150,407150,2,1.310,90.837,780.782,0,321,321,7.500,1,-10921639,5.661,3,0,38,1251,6.339,8.536,0.705,0.738
ID407154,407154,2,1.457,87.847,780.727,0,322,322,7.500,1,-10921639,5.946,4,0,37,1314,6.476,8.851,0.809,0.821
ID407157,407157,2,1.398,85.105,780.666,0,323,323,7.500,1,-10921639,5.846,4,0,36,1292,6.380,8.745,0.756,0.789
ID407162,407162,2,1.333,82.370,781.884,0,324,324,7.500,1,-10921639,6.086,4,0,31,1345,5.936,8.703,0.754,0.881
ID407178,407178,2,1.359,75.149,782.585,0,325,325,7.500,1,-10921639,5.932,3,0,24,1311,5.763,8.512,0.732,0.870
ID407174,407174,2,1.235,72.212,782.681,0,326,326,7.500,1,-10921639,5.620,4,0,28,1242,5.499,9.146,0.694,0.837
ID407182,407182,2,1.329,69.522,783.334,0,327,327,7.500,1,-10921639,5.910,4,0,29,1306,5.961,8.875,0.776,0.866
ID407166,407166,2,1.306,65.737,784.374,0,328,328,7.500,1,-10921639,5.887,4,0,30,1301,5.931,8.367,0.677,0.801
ID407170,407170,2,1.346,62.520,784.235,0,329,329,7.500,1,-10921639,5.991,4,0,30,1324,6.366,8.517,0.685,0.765
ID407190,407190,2,1.260,56.342,783.266,0,330,330,7.500,1,-10921639,5.932,4,0,24,1311,5.609,8.382,0.691,0.864
ID407186,407186,2,1.214,52.500,783.871,0,331,331,7.500,1,-10921639,5.529,3,0,23,1222,5.588,8.323,0.709,0.821
ID407195,407195,2,1.313,48.982,784.429,0,332,332,7.500,1,-10921639,5.814,3,0,31,1285,6.330,7.941,0.691,0.751
ID407215,407215,2,1.259,45.265,784.506,0,333,333,7.500,1,-10921639,5.629,4,0,33,1244,5.952,4.163,0.724,0.794
ID407205,407205,2,1.443,42.271,783.894,0,334,334,7.500,1,-10921639,6.394,4,0,34,1413,6.427,9.039,0.751,0.854
ID407210,407210,2,1.358,35.249,784.649,0,335,335,7.500,1,-10921639,6.109,3,0,36,1350,6.556,9.516,0.686,0.758
ID407199,407199,2,1.390,31.940,783.099,0,336,336,7.500,1,-10921639,6.217,4,0,28,1374,5.821,8.648,0.786,0.940
ID407219,407219,2,1.476,28.787,782.271,0,337,337,7.500,1,-10921639,6.412,4,0,30,1417,6.396,8.101,0.740,0.853
ID407224,407224,2,1.228,24.694,782.296,0,338,338,7.500,1,-10921639,5.710,4,0,29,1262,5.787,8.063,0.686,0.803
ID407234,407234,2,1.341,21.264,782.122,0,339,339,7.500,1,-10921639,5.837,4,0,29,1290,5.980,8.097,0.730,0.823
ID407229,407229,2,1.396,14.884,780.567,0,340,340,7.500,1,-10921639,6.294,4,0,31,1391,6.153,9.022,0.736,0.867
ID407244,407244,2,1.511,11.185,780.527,0,341,341,7.500,1,-10921639,6.462,3,0,35,1428,7.076,4.547,0.706,0.756
ID407259,407259,2,1.291,8.704,780.128,0,342,342,7.500,1,-10921639,6.095,3,0,29,1347,6.527,8.261,0.653,0.738
ID407239,407239,2,1.419,3.903,779.007,0,343,343,7.500,1,-10921639,8.534,6,0,36,1886,7.632,8.907,0.733,0.946
ID407254,407254,2,1.663,0.000,778.000,0,344,344,7.500,1,-10921639,7.186,4,0,40,1588,8.089,8.144,0.765,0.770
ID407249,407249,2,0.648,0.000,778.000,0,345,345,7.500,1,-10921639,3.018,2,0,14,667,2.859,8.067,0.742,0.899
ID405821,405821,5,1.349,750.077,322.642,0,0,0,7.500,1,-10921639,6.222,5,0,32,1375,5.397,8.848,0.707,0.955
ID405837,405837,5,1.273,751.788,320.610,0,1,1,7.500,1,-10921639,5.837,4,0,31,1290,5.104,4.084,0.705,0.946
ID405797,405797,5,1.427,752.861,318.583,0,2,2,7.500,1,-10921639,6.344,5,0,35,1402,5.511,4.321,0.749,0.986
ID405829,405829,5,1.488,755.038,316.191,0,3,3,7.500,1,-10921639,6.498,5,0,32,1436,5.730,8.861,0.751,0.973
ID405805,405805,5,1.325,756.209,314.428,0,4,4,7.500,1,-10921639,6.077,5,0,24,1343,4.846,3.944,0.699,1.032
ID405813,405813,5,1.490,759.756,310.175,0,5,5,7.500,1,-10921639,6.597,5,0,30,1458,5.439,4.014,0.735,1.028
ID405789,405789,5,1.355,760.489,308.494,0,6,6,7.500,1,-10921639,5.860,4,0,30,1295,5.275,3.000,0.736,0.942
ID405781,405781,5,1.403,762.934,306.233,0,7,7,7.500,1,-10921639,5.905,4,0,33,1305,5.812,8.539,0.743,0.866
ID405869,405869,5,1.400,764.687,304.802,0,8,8,7.500,1,-10921639,6.204,5,0,30,1371,5.542,4.350,0.710,0.930
ID405893,405893,5,1.214,766.004,302.473,0,9,9,7.500,1,-10921639,5.878,5,0,26,1299,4.620,16.258,0.690,1.039
ID405877,405877,5,1.337,769.934,299.359,0,10,10,7.500,1,-10921639,5.928,4,0,26,1310,5.097,3.993,0.708,0.964
ID405861,405861,5,1.385,771.459,296.998,0,11,11,7.500,1,-10921639,5.932,4,0,29,1311,5.331,3.762,0.711,0.925
ID405853,405853,5,1.443,774.277,295.476,0,12,12,7.500,1,-10921639,6.281,5,0,36,1388,5.897,8.823,0.704,0.880
ID405885,405885,5,1.406,776.152,293.782,0,13,13,7.500,1,-10921639,6.321,5,0,31,1397,5.290,8.892,0.764,1.035
ID405901,405901,5,1.361,778.700,291.137,0,14,14,7.500,1,-10921639,5.864,4,0,29,1296,5.607,4.115,0.691,0.855
ID405845,405845,5,1.266,783.527,287.725,0,15,15,7.500,1,-10921639,5.656,4,0,30,1250,4.850,4.203,0.706,0.965
ID405925,405925,5,1.390,785.969,285.884,0,16,16,7.500,1,-10921639,6.462,5,0,30,1428,5.553,3.000,0.697,0.956
ID405957,405957,5,1.558,787.771,284.504,0,17,17,7.500,1,-10921639,6.367,4,0,34,1407,6.390,4.202,0.716,0.832
ID405909,405909,5,1.415,789.480,283.401,0,18,18,7.500,1,-10921639,6.511,5,0,31,1439,5.295,3.000,0.706,1.018
ID405941,405941,5,1.546,791.871,281.675,0,19,19,7.500,1,-10921639,6.692,5,0,33,1479,6.059,3.859,0.769,0.960
ID405917,405917,5,1.451,795.503,279.420,0,20,20,7.500,1,-10921639,6.348,4,0,31,1403,5.618,3.905,0.711,0.939
ID405933,405933,5,1.517,798.704,277.618,0,21,21,7.500,1,-10921639,6.633,5,0,40,1466,6.074,4.086,0.720,0.914
ID405949,405949,5,1.518,801.026,276.670,0,22,22,7.500,1,-10921639,6.561,5,0,35,1450,6.153,3.917,0.697,0.876
ID405965,405965,5,1.383,802.920,275.408,0,23,23,7.500,1,-10921639,6.131,4,0,31,1355,5.550,3.000,0.682,0.896
ID405980,405980,5,1.453,805.994,274.504,0,24,24,7.500,1,-10921639,6.176,4,0,29,1365,5.784,9.019,0.723,0.896
ID406006,406006,5,1.485,810.058,271.970,0,25,25,7.500,1,-10921639,6.683,5,0,30,1477,5.480,4.096,0.735,1.033
ID405987,405987,5,1.574,812.679,271.159,0,26,26,7.500,1,-10921639,6.624,5,0,31,1464,6.094,3.000,0.751,0.932
ID405973,405973,5,1.334,814.681,269.789,0,27,27,7.500,1,-10921639,6.032,5,0,30,1333,5.165,4.015,0.702,0.963
ID405993,405993,5,1.499,817.639,268.801,0,28,28,7.500,1,-10921639,6.063,4,0,34,1340,6.341,4.167,0.711,0.795
ID406013,406013,5,1.591,819.310,268.195,0,29,29,7.500,1,-10921639,6.534,5,0,37,1444,6.392,3.000,0.725,0.859
ID406000,406000,5,1.453,824.862,266.393,0,30,30,7.500,1,-10921639,6.312,5,0,32,1395,5.757,3.000,0.709,0.910
ID406020,406020,5,1.611,827.120,266.168,0,31,31,7.500,1,-10921639,6.724,5,0,35,1486,6.448,3.810,0.717,0.871
ID406026,406026,5,1.468,828.962,265.641,0,32,32,7.500,1,-10921639,6.376,5,0,27,1409,5.491,4.089,0.747,0.993
ID406036,406036,5,1.484,832.395,265.078,0,33,33,7.500,1,-10921639,6.326,4,0,31,1398,6.007,4.099,0.736,0.893
ID406041,406041,5,1.549,835.349,265.037,0,34,34,7.500,1,-10921639,7.127,5,0,29,1575,5.424,8.898,0.704,1.086
ID406057,406057,5,1.461,841.151,263.101,0,35,35,7.500,1,-10921639,6.290,4,0,30,1390,5.845,3.000,0.735,0.912
ID406051,406051,5,1.551,844.036,262.706,0,36,36,7.500,1,-10921639,6.688,5,0,32,1478,5.998,4.035,0.718,0.932
ID406031,406031,5,1.494,846.864,262.414,0,37,37,7.500,1,-10921639,6.425,5,0,35,1420,5.621,3.803,0.731,0.965
ID406046,406046,5,1.400,850.093,262.032,0,38,38,7.500,1,-10921639,6.507,5,0,28,1438,5.309,16.002,0.714,1.021
ID406062,406062,5,1.570,852.456,261.492,0,39,39,7.500,1,-10921639,6.701,5,0,32,1481,6.002,3.000,0.749,0.956
ID406084,406084,5,1.653,857.178,260.568,0,40,40,7.500,1,-10921639,7.059,5,0,35,1560,6.485,4.099,0.768,0.946
ID406089,406089,5,1.589,859.000,259.813,0,41,41,7.500,1,-10921639,6.448,4,0,37,1425,6.385,3.779,0.727,0.850
ID406094,406094,5,1.557,861.794,259.321,0,42,42,7.500,1,-10921639,6.828,5,0,32,1509,5.851,4.030,0.727,0.983
ID406104,406104,5,1.514,864.407,260.036,0,43,43,7.500,1,-10921639,6.335,4,0,41,1400,6.447,3.982,0.743,0.838
ID406067,406067,5,1.616,866.487,259.382,0,44,44,7.500,1,-10921639,6.860,5,0,34,1516,6.121,3.823,0.751,0.961
ID406078,406078,5,1.499,871.532,259.682,0,45,45,7.500,1,-10921639,6.430,5,0,39,1421,6.178,4.032,0.725,0.875
ID406099,406099,5,1.507,873.638,259.256,0,46,46,7.500,1,-10921639,6.824,5,0,30,1508,5.608,4.020,0.724,1.022
ID406072,406072,5,1.479,876.624,259.242,0,47,47,7.500,1,-10921639,6.113,4,0,30,1351,5.936,3.000,0.718,0.860
ID406120,406120,5,1.565,879.348,260.181,0,48,48,7.500,1,-10921639,6.629,5,0,37,1465,6.366,3.000,0.715,0.869
ID406130,406130,5,1.618,881.458,260.185,0,49,49,7.500,1,-10921639,6.656,4,0,37,1471,6.377,3.777,0.727,0.879
ID406125,406125,5,1.552,886.546,260.437,0,50,50,7.500,1,-10921639,6.213,4,0,37,1373,6.294,3.000,0.759,0.852
ID406109,406109,5,1.620,889.130,260.033,0,51,51,7.500,1,-10921639,6.656,5,0,38,1471,6.366,3.000,0.762,0.904
ID406140,406140,5,1.567,891.696,260.212,0,52,52,7.500,1,-10921639,6.317,4,0,40,1396,6.436,3.000,0.740,0.835
ID406135,406135,5,1.447,894.358,261.923,0,53,53,7.500,1,-10921639,6.344,4,0,34,1402,5.641,3.962,0.731,0.950
ID406114,406114,5,1.556,896.383,262.298,0,54,54,7.500,1,-10921639,6.891,5,0,37,1523,6.109,3.905,0.731,0.953
ID406145,406145,5,1.323,901.230,264.557,0,55,55,7.500,1,-10921639,5.674,4,0,33,1254,5.633,3.890,0.740,0.857
ID406166,406166,5,1.527,904.315,264.775,0,56,56,7.500,1,-10921639,6.457,5,0,30,1427,5.958,4.182,0.723,0.909
ID406151,406151,5,1.419,906.770,265.830,0,57,57,7.500,1,-10921639,6.140,5,0,29,1357,5.538,4.131,0.721,0.929
