Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID347,347,1,0.584,171.509,171.284,0,206,206,7.500,1,-10921639,6.054,5,0,21,1338,4.597,9.129,0.141,0.326
ID349,349,1,0.671,174.849,167.158,0,207,207,7.500,1,-10921639,6.434,5,0,22,1422,4.618,9.325,0.186,0.437
ID351,351,1,0.644,178.259,163.116,0,208,208,7.500,1,-10921639,6.575,5,0,22,1453,5.068,9.242,0.203,0.438
ID363,363,1,0.677,185.864,158.096,0,209,209,7.500,1,-10921639,6.670,6,0,23,1474,4.751,9.625,0.219,0.504
ID357,357,1,0.740,192.411,156.560,0,210,210,7.500,1,-10921639,6.190,5,0,24,1368,4.923,9.034,0.189,0.399
ID353,353,1,0.661,194.290,151.918,0,211,211,7.500,1,-10921639,6.670,6,0,22,1474,4.433,9.707,0.244,0.591
ID355,355,1,0.570,199.401,149.793,0,212,212,7.500,1,-10921639,5.656,5,0,20,1250,4.282,28.500,0.165,0.375
ID359,359,1,0.542,204.752,148.571,0,213,213,7.500,1,-10921639,5.593,5,0,21,1236,4.016,7.370,0.170,0.404
ID361,361,1,0.625,210.803,139.966,0,214,214,7.500,1,-10921639,5.593,5,0,22,1236,4.440,27.613,0.206,0.430
ID369,369,1,0.566,215.690,134.552,0,215,215,7.500,1,-10921639,5.656,5,0,18,1250,4.007,9.209,0.196,0.463
ID371,371,1,0.701,220.065,131.723,0,216,216,7.500,1,-10921639,5.869,5,0,23,1297,4.786,8.569,0.193,0.396
ID367,367,1,0.578,226.635,130.273,0,217,217,7.500,1,-10921639,5.489,4,0,17,1213,4.112,9.137,0.165,0.377
ID375,375,1,0.750,229.201,125.381,0,218,218,7.500,1,-10921639,6.362,5,0,24,1406,4.742,4.402,0.189,0.426
ID365,365,1,0.596,239.174,120.032,0,219,219,7.500,1,-10921639,5.710,5,0,24,1262,4.343,8.843,0.160,0.362
ID373,373,1,0.674,247.055,120.128,0,220,220,7.500,1,-10921639,6.050,5,0,23,1337,4.300,9.108,0.173,0.415
ID376,376,1,0.568,252.153,117.658,0,221,221,7.500,1,-10921639,5.973,5,0,19,1320,4.106,9.205,0.162,0.405
ID378,378,1,0.630,256.162,113.370,0,222,222,7.500,1,-10921639,5.986,5,0,22,1323,4.153,25.759,0.159,0.396
ID382,382,1,0.572,263.835,114.314,0,223,223,7.500,1,-10921639,5.882,5,0,20,1300,4.212,27.185,0.138,0.339
ID390,390,1,0.618,273.544,110.201,0,224,224,7.500,1,-10921639,6.208,6,0,20,1372,4.381,9.046,0.148,0.365
ID392,392,1,0.674,278.824,105.998,0,225,225,7.500,1,-10921639,6.167,5,0,24,1363,5.003,9.220,0.155,0.331
ID386,386,1,0.544,283.600,107.507,0,226,226,7.500,1,-10921639,5.778,4,0,22,1277,4.481,8.884,0.119,0.275
ID384,384,1,0.571,291.817,106.113,0,227,227,7.500,1,-10921639,5.873,5,0,21,1298,4.382,25.388,0.142,0.334
ID388,388,1,0.696,294.591,103.387,0,228,228,7.500,1,-10921639,6.226,5,0,24,1376,4.672,9.062,0.182,0.410
ID380,380,1,0.559,303.039,101.530,0,229,229,7.500,1,-10921639,5.968,5,0,19,1319,4.372,27.112,0.136,0.326
ID394,394,1,0.648,310.182,106.476,0,230,230,7.500,1,-10921639,6.118,5,0,19,1352,4.624,9.043,0.152,0.348
ID404,404,1,0.675,315.011,100.965,0,231,231,7.500,1,-10921639,6.118,4,0,24,1352,4.853,8.642,0.188,0.399
ID400,400,1,0.714,320.616,103.540,0,232,232,7.500,1,-10921639,6.321,5,0,23,1397,4.651,8.919,0.210,0.472
ID396,396,1,0.646,325.596,105.649,0,233,233,7.500,1,-10921639,6.063,4,0,22,1340,5.048,8.947,0.152,0.316
ID406,406,1,0.645,334.712,105.545,0,234,234,7.500,1,-10921639,6.231,5,0,22,1377,4.664,9.219,0.156,0.361
ID402,402,1,0.683,339.965,99.972,0,235,235,7.500,1,-10921639,6.086,4,0,23,1345,4.879,25.894,0.167,0.358
ID398,398,1,0.635,344.302,103.514,0,236,236,7.500,1,-10921639,5.932,5,0,20,1311,4.689,9.153,0.148,0.326
ID408,408,1,0.690,351.326,102.789,0,237,237,7.500,1,-10921639,6.095,5,0,22,1347,4.907,4.520,0.189,0.395
ID410,410,1,0.583,355.210,101.417,0,238,238,7.500,1,-10921639,5.824,4,0,20,1287,4.325,26.710,0.155,0.361
ID416,416,1,0.703,366.622,105.378,0,239,239,7.500,1,-10921639,5.900,4,0,25,1304,4.860,26.431,0.200,0.405
ID424,424,1,0.571,370.238,108.798,0,240,240,7.500,1,-10921639,5.950,4,0,21,1315,4.680,28.500,0.143,0.318
ID422,422,1,0.763,376.345,110.581,0,241,241,7.500,1,-10921639,6.398,4,0,24,1414,5.684,8.971,0.172,0.330
ID412,412,1,0.596,381.003,109.439,0,242,242,7.500,1,-10921639,5.529,4,0,19,1222,4.163,25.598,0.177,0.400
ID414,414,1,0.709,385.585,114.371,0,243,243,7.500,1,-10921639,6.063,5,0,21,1340,4.875,4.702,0.202,0.419
ID420,420,1,0.714,393.883,117.383,0,244,244,7.500,1,-10921639,6.167,5,0,22,1363,5.157,27.671,0.175,0.356
ID418,418,1,0.789,400.247,115.877,0,245,245,7.500,1,-10921639,6.344,5,0,24,1402,5.256,26.033,0.205,0.411
ID426,426,1,0.742,403.336,119.966,0,246,246,7.500,1,-10921639,6.389,5,0,24,1412,5.105,25.496,0.218,0.449
ID430,430,1,0.928,407.873,122.228,0,247,247,7.500,1,-10921639,6.819,5,0,22,1507,5.388,4.701,0.266,0.532
ID428,428,1,0.701,413.169,121.491,0,248,248,7.500,1,-10921639,5.765,4,0,22,1274,4.493,28.500,0.209,0.444
ID436,436,1,0.771,422.117,125.711,0,249,249,7.500,1,-10921639,6.149,4,0,21,1359,4.845,9.157,0.223,0.462
ID439,439,1,0.762,425.729,132.173,0,250,250,7.500,1,-10921639,6.498,5,0,25,1436,4.961,4.590,0.234,0.497
ID434,434,1,0.830,432.662,131.156,0,251,251,7.500,1,-10921639,6.326,5,0,25,1398,5.013,26.782,0.240,0.488
ID432,432,1,0.782,435.141,135.655,0,252,252,7.500,1,-10921639,6.262,5,0,24,1384,5.266,4.486,0.193,0.385
ID433,433,1,0.809,440.510,137.422,0,253,253,7.500,1,-10921639,6.466,5,0,25,1429,5.251,7.807,0.189,0.391
ID438,438,1,0.731,448.689,142.651,0,254,254,7.500,1,-10921639,6.498,5,0,25,1436,4.948,7.572,0.185,0.410
ID442,442,1,0.634,453.047,143.641,0,255,255,7.500,1,-10921639,5.986,5,0,23,1323,4.559,25.815,0.172,0.385
ID443,443,1,0.683,454.816,149.698,0,256,256,7.500,1,-10921639,6.217,5,0,22,1374,5.177,28.500,0.182,0.369
ID441,441,1,0.797,460.885,149.438,0,257,257,7.500,1,-10921639,6.086,4,0,23,1345,5.351,26.128,0.181,0.349
ID445,445,1,0.728,462.285,153.673,0,258,258,7.500,1,-10921639,6.774,5,0,23,1497,5.037,25.519,0.211,0.468
ID446,446,1,0.865,469.548,159.047,0,259,259,7.500,1,-10921639,6.647,5,0,26,1469,5.554,28.500,0.200,0.399
ID444,444,1,1.035,473.406,162.853,0,260,260,7.500,1,-10921639,7.864,6,0,23,1738,5.674,7.855,0.272,0.592
ID448,448,1,0.825,476.325,164.458,0,261,261,7.500,1,-10921639,6.385,5,0,25,1411,5.537,26.952,0.177,0.348
ID447,447,1,0.805,478.892,169.752,0,262,262,7.500,1,-10921639,6.398,4,0,26,1414,5.421,26.909,0.209,0.409
ID453,453,1,0.901,484.310,170.828,0,263,263,7.500,1,-10921639,6.597,4,0,26,1458,5.283,28.500,0.225,0.458
ID449,449,1,0.891,490.071,179.111,0,264,264,7.500,1,-10921639,6.348,4,0,26,1403,5.481,28.500,0.212,0.405
ID455,455,1,0.869,490.720,183.812,0,265,265,7.500,1,-10921639,6.810,5,0,24,1505,5.474,28.500,0.231,0.467
ID450,450,1,0.932,494.072,186.620,0,266,266,7.500,1,-10921639,6.950,5,0,25,1536,5.296,7.855,0.283,0.579
ID451,451,1,0.769,496.320,190.045,0,267,267,7.500,1,-10921639,6.647,5,0,28,1469,5.429,27.071,0.164,0.345
ID452,452,1,0.962,498.877,195.210,0,268,268,7.500,1,-10921639,7.344,6,0,24,1623,5.355,26.405,0.253,0.555
ID454,454,1,0.799,503.204,202.465,0,269,269,7.500,1,-10921639,7.113,6,0,23,1572,5.128,26.858,0.216,0.493
ID456,456,1,0.925,507.894,204.954,0,270,270,7.500,1,-10921639,6.946,5,0,26,1535,5.485,26.080,0.225,0.466
ID460,460,1,0.916,508.673,209.642,0,271,271,7.500,1,-10921639,7.036,5,0,25,1555,5.568,27.015,0.217,0.450
ID457,457,1,0.898,513.784,214.252,0,272,272,7.500,1,-10921639,6.787,4,0,26,1500,5.521,27.714,0.174,0.364
ID459,459,1,0.818,515.052,217.084,0,273,273,7.500,1,-10921639,6.715,5,0,26,1484,5.334,28.500,0.178,0.381
ID463,463,1,0.886,519.475,225.533,0,274,274,7.500,1,-10921639,7.036,5,0,29,1555,5.730,25.673,0.196,0.402
ID461,461,1,0.685,519.342,230.650,0,275,275,7.500,1,-10921639,6.670,5,0,24,1474,5.112,27.261,0.166,0.371
ID458,458,1,0.989,523.086,234.362,0,276,276,7.500,1,-10921639,7.484,6,0,25,1654,5.377,26.643,0.259,0.573
ID464,464,1,0.784,521.922,240.383,0,277,277,7.500,1,-10921639,7.353,6,0,25,1625,5.683,25.920,0.200,0.431
ID462,462,1,1.161,524.623,244.779,0,278,278,7.500,1,-10921639,8.276,6,0,26,1829,5.968,8.674,0.272,0.594
ID468,468,1,1.077,525.909,253.046,0,279,279,7.500,1,-10921639,8.471,7,0,25,1872,5.508,28.500,0.277,0.668
ID471,471,1,1.019,527.440,256.013,0,280,280,7.500,1,-10921639,7.403,6,0,27,1636,5.661,27.019,0.210,0.453
ID465,465,1,0.931,527.554,262.395,0,281,281,7.500,1,-10921639,7.534,6,0,22,1665,4.914,9.115,0.260,0.632
ID467,467,1,0.876,529.797,265.585,0,282,282,7.500,1,-10921639,6.905,6,0,24,1526,5.299,25.763,0.188,0.412
ID469,469,1,0.632,528.646,271.678,0,283,283,7.500,1,-10921639,6.552,6,0,22,1448,4.356,28.500,0.156,0.405
ID472,472,1,0.700,530.547,278.387,0,284,284,7.500,1,-10921639,6.842,6,0,22,1512,4.553,28.500,0.224,0.550
ID466,466,1,0.998,532.003,283.782,0,285,285,7.500,1,-10921639,7.557,5,0,28,1670,5.606,25.743,0.212,0.471
ID470,470,1,0.889,531.048,288.009,0,286,286,7.500,1,-10921639,7.326,6,0,31,1619,6.009,3.000,0.190,0.389
ID473,473,1,1.057,530.497,292.864,0,287,287,7.500,1,-10921639,8.077,7,0,22,1785,5.558,27.316,0.291,0.655
ID474,474,1,1.019,531.289,296.267,0,288,288,7.500,1,-10921639,7.778,6,1,28,1719,5.759,26.138,0.205,0.460
ID479,479,1,1.054,532.400,304.892,0,289,289,7.500,1,-10921639,7.964,6,0,24,1760,5.413,25.827,0.271,0.627
ID478,478,1,0.790,530.836,309.532,0,290,290,7.500,1,-10921639,6.905,5,0,27,1526,5.154,3.000,0.215,0.474
ID477,477,1,0.966,532.157,314.541,0,291,291,7.500,1,-10921639,7.570,6,0,25,1673,5.367,27.421,0.230,0.528
ID475,475,1,0.915,530.609,318.309,0,292,292,7.500,1,-10921639,7.421,6,0,29,1640,5.765,3.000,0.210,0.447
ID480,480,1,0.975,530.304,321.613,0,293,293,7.500,1,-10921639,8.176,7,0,25,1807,5.446,26.629,0.232,0.565
ID476,476,1,0.732,528.710,330.943,0,294,294,7.500,1,-10921639,6.932,5,0,22,1532,5.215,25.850,0.190,0.425
ID481,481,1,0.905,529.832,335.484,0,295,295,7.500,1,-10921639,7.452,6,0,22,1647,5.305,28.500,0.205,0.478
ID484,484,1,0.784,526.996,340.256,0,296,296,7.500,1,-10921639,7.095,6,0,27,1568,5.482,3.000,0.181,0.396
ID487,487,1,0.908,528.208,344.712,0,297,297,7.500,1,-10921639,7.629,6,0,22,1686,5.192,28.500,0.224,0.538
ID482,482,1,1.048,527.750,348.144,0,298,298,7.500,1,-10921639,7.566,5,0,30,1672,5.951,28.500,0.211,0.442
ID483,483,1,1.087,526.797,355.246,0,299,299,7.500,1,-10921639,7.412,6,0,29,1638,6.103,27.266,0.244,0.477
ID486,486,1,1.100,525.597,360.155,0,300,300,7.500,1,-10921639,8.140,6,0,25,1799,5.694,8.908,0.287,0.637
ID485,485,1,0.926,527.555,364.281,0,301,301,7.500,1,-10921639,7.457,6,0,25,1648,5.321,25.894,0.239,0.540
ID488,488,1,0.718,524.504,369.319,0,302,302,7.500,1,-10921639,6.919,5,0,24,1529,5.005,28.500,0.198,0.457
ID489,489,1,0.958,526.039,373.820,0,303,303,7.500,1,-10921639,7.425,7,0,23,1641,5.179,28.500,0.238,0.551
ID496,496,1,1.134,524.119,380.760,0,304,304,7.500,1,-10921639,8.208,7,0,26,1814,6.024,27.408,0.249,0.543
ID491,491,1,0.803,521.621,385.676,0,305,305,7.500,1,-10921639,6.819,5,0,25,1507,5.574,3.000,0.195,0.399
ID495,495,1,0.938,519.864,390.774,0,306,306,7.500,1,-10921639,8.054,7,0,23,1780,5.032,8.689,0.251,0.642
ID493,493,1,0.999,521.259,394.285,0,307,307,7.500,1,-10921639,6.991,5,0,25,1545,5.649,28.500,0.222,0.450
ID494,494,1,0.748,518.431,400.153,0,308,308,7.500,1,-10921639,6.910,5,0,22,1527,4.870,25.980,0.211,0.494
ID492,492,1,0.712,514.132,408.089,0,309,309,7.500,1,-10921639,7.371,6,0,28,1629,5.588,26.721,0.176,0.396
ID490,490,1,0.986,515.587,412.687,0,310,310,7.500,1,-10921639,7.814,6,0,25,1727,5.276,26.197,0.228,0.549
ID501,501,1,0.853,513.062,415.890,0,311,311,7.500,1,-10921639,7.181,6,0,24,1587,5.513,28.500,0.200,0.434
ID497,497,1,0.948,511.466,420.511,0,312,312,7.500,1,-10921639,7.783,6,0,24,1720,5.685,26.647,0.225,0.504
ID500,500,1,1.156,511.353,423.704,0,313,313,7.500,1,-10921639,7.837,6,0,28,1732,6.105,8.611,0.262,0.533
ID503,503,1,1.155,509.373,431.090,0,314,314,7.500,1,-10921639,8.416,7,0,22,1860,5.559,8.724,0.301,0.700
ID499,499,1,0.701,504.938,435.608,0,315,315,7.500,1,-10921639,6.765,5,0,25,1495,5.027,27.104,0.175,0.401
ID502,502,1,1.143,504.277,440.627,0,316,316,7.500,1,-10921639,7.891,6,0,23,1744,5.632,27.251,0.286,0.623
ID498,498,1,1.103,502.977,443.243,0,317,317,7.500,1,-10921639,7.367,6,0,35,1628,6.365,28.500,0.247,0.459
ID504,504,1,1.055,499.928,446.822,0,318,318,7.500,1,-10921639,7.710,6,0,25,1704,5.624,27.066,0.265,0.575
ID505,505,1,0.817,496.153,454.836,0,319,319,7.500,1,-10921639,7.032,6,0,26,1554,5.108,3.000,0.224,0.503
ID506,506,1,0.960,496.655,457.895,0,320,320,7.500,1,-10921639,7.226,5,0,22,1597,5.161,9.045,0.242,0.545
ID509,509,1,0.792,492.631,461.204,0,321,321,7.500,1,-10921639,7.090,6,0,23,1567,5.241,26.978,0.197,0.446
ID510,510,1,0.965,491.348,465.493,0,322,322,7.500,1,-10921639,7.692,6,0,21,1700,5.101,27.150,0.260,0.623
ID508,508,1,1.013,489.102,468.428,0,323,323,7.500,1,-10921639,7.321,5,0,27,1618,6.074,27.236,0.227,0.445
ID507,507,1,1.081,486.070,474.505,0,324,324,7.500,1,-10921639,7.516,5,0,26,1661,5.924,28.500,0.221,0.459
ID512,512,1,0.785,482.223,478.486,0,325,325,7.500,1,-10921639,7.027,6,0,22,1553,4.891,27.004,0.229,0.536
ID511,511,1,1.110,482.451,481.779,0,326,326,7.500,1,-10921639,7.824,6,0,25,1729,5.817,8.755,0.279,0.587
ID516,516,1,0.761,478.295,484.318,0,327,327,7.500,1,-10921639,6.891,6,0,24,1523,4.710,28.500,0.208,0.504
ID515,515,1,1.089,477.188,488.707,0,328,328,7.500,1,-10921639,7.575,5,0,23,1674,5.954,26.984,0.242,0.496
ID514,514,1,1.113,471.621,494.262,0,329,329,7.500,1,-10921639,8.104,7,0,27,1791,5.841,8.649,0.266,0.583
ID520,520,1,1.085,469.175,497.244,0,330,330,7.500,1,-10921639,7.747,6,0,27,1712,6.050,28.500,0.255,0.521
ID526,526,1,0.998,466.260,500.828,0,331,331,7.500,1,-10921639,7.991,6,0,26,1766,5.666,28.500,0.232,0.531
ID518,518,1,1.032,465.940,503.522,0,332,332,7.500,1,-10921639,7.371,6,0,25,1629,5.501,27.258,0.225,0.492
ID522,522,1,0.755,460.406,507.132,0,333,333,7.500,1,-10921639,6.891,5,0,20,1523,5.001,28.500,0.197,0.453
ID524,524,1,0.708,454.974,513.352,0,334,334,7.500,1,-10921639,6.783,6,0,24,1499,4.944,28.500,0.176,0.411
ID538,538,1,1.117,454.312,518.448,0,335,335,7.500,1,-10921639,7.792,6,0,25,1722,5.372,27.608,0.274,0.624
ID536,536,1,0.821,450.163,519.742,0,336,336,7.500,1,-10921639,7.063,6,0,23,1561,5.255,27.199,0.224,0.492
ID532,532,1,1.119,448.548,523.321,0,337,337,7.500,1,-10921639,7.814,6,0,26,1727,5.556,28.500,0.280,0.615
ID534,534,1,1.109,446.087,525.347,0,338,338,7.500,1,-10921639,7.869,6,0,27,1739,6.223,28.500,0.232,0.477
ID530,530,1,1.172,440.950,531.501,0,339,339,7.500,1,-10921639,8.136,7,0,25,1798,5.943,28.500,0.263,0.571
ID540,540,1,0.814,436.417,534.061,0,340,340,7.500,1,-10921639,7.466,6,0,24,1650,4.837,27.574,0.224,0.566
ID528,528,1,1.086,434.491,537.156,0,341,341,7.500,1,-10921639,8.303,7,0,29,1835,5.598,27.469,0.255,0.603
ID542,542,1,1.026,430.729,539.611,0,342,342,7.500,1,-10921639,7.719,5,0,31,1706,6.358,26.726,0.230,0.455
ID554,554,1,1.215,427.832,541.901,0,343,343,7.500,1,-10921639,8.032,6,0,28,1775,6.335,27.045,0.286,0.563
ID556,556,1,0.611,421.620,547.540,0,344,344,7.500,1,-10921639,6.439,5,0,19,1423,4.623,22.661,0.203,0.469
ID544,544,1,0.998,420.612,550.325,0,345,345,7.500,1,-10921639,7.244,6,0,20,1601,5.121,28.500,0.277,0.614
ID548,548,1,0.637,412.397,550.223,0,346,346,7.500,1,-10921639,6.027,4,0,22,1332,4.818,28.500,0.147,0.321
ID552,552,1,1.016,410.482,557.051,0,347,347,7.500,1,-10921639,7.335,6,0,25,1621,5.226,27.411,0.275,0.606
ID546,546,1,0.991,408.545,559.168,0,348,348,7.500,1,-10921639,6.810,5,0,25,1505,5.851,28.500,0.223,0.424
ID550,550,1,1.146,402.597,565.361,0,349,349,7.500,1,-10921639,7.715,6,0,25,1705,5.873,26.829,0.285,0.582
ID558,558,1,0.795,394.890,565.726,0,350,350,7.500,1,-10921639,7.122,6,0,24,1574,5.253,27.323,0.196,0.445
ID564,564,1,1.077,395.030,571.028,0,351,351,7.500,1,-10921639,7.869,6,0,23,1739,5.313,8.651,0.277,0.642
ID570,570,1,0.963,390.849,571.787,0,352,352,7.500,1,-10921639,7.710,6,0,31,1704,5.894,27.408,0.231,0.491
ID568,568,1,1.111,388.652,575.492,0,353,353,7.500,1,-10921639,8.262,6,0,26,1826,5.888,28.500,0.264,0.587
ID566,566,1,1.137,381.771,580.226,0,354,354,7.500,1,-10921639,7.891,6,0,29,1744,6.131,8.242,0.260,0.531
ID562,562,1,1.112,379.874,583.480,0,355,355,7.500,1,-10921639,8.190,7,0,25,1810,5.779,28.500,0.280,0.619
ID560,560,1,0.695,370.626,582.642,0,356,356,7.500,1,-10921639,6.579,5,0,21,1454,5.051,28.500,0.136,0.312
ID572,572,1,1.072,370.840,588.976,0,357,357,7.500,1,-10921639,7.851,6,0,25,1735,5.551,26.601,0.257,0.578
ID574,574,1,0.870,366.416,591.230,0,358,358,7.500,1,-10921639,7.258,6,0,27,1604,5.240,28.500,0.214,0.489
ID582,582,1,1.016,360.311,596.919,0,359,359,7.500,1,-10921639,7.299,6,0,25,1613,5.340,28.500,0.231,0.513
ID576,576,1,0.768,351.809,598.658,0,360,360,7.500,1,-10921639,7.122,6,0,24,1574,4.828,28.500,0.215,0.522
ID578,578,1,1.068,353.740,602.876,0,361,361,7.500,1,-10921639,7.167,5,0,24,1584,5.471,28.500,0.262,0.543
ID580,580,1,0.914,344.859,602.816,0,362,362,7.500,1,-10921639,7.294,6,0,27,1612,5.795,28.500,0.198,0.415
ID586,586,1,1.070,344.925,609.319,0,363,363,7.500,1,-10921639,7.778,6,0,23,1719,5.621,28.500,0.267,0.583
ID584,584,1,1.186,336.545,613.578,0,364,364,7.500,1,-10921639,8.529,7,0,25,1885,5.949,8.468,0.313,0.684
ID588,588,1,1.157,334.694,615.886,0,365,365,7.500,1,-10921639,7.416,5,0,29,1639,6.278,8.699,0.290,0.531
ID590,590,1,0.997,329.745,618.016,0,366,366,7.500,1,-10921639,7.661,6,0,25,1693,5.470,28.500,0.260,0.578
ID598,598,1,1.146,328.299,622.271,0,367,367,7.500,1,-10921639,7.724,6,0,25,1707,5.529,8.522,0.316,0.671
ID592,592,1,1.004,324.025,623.222,0,368,368,7.500,1,-10921639,7.529,6,0,28,1664,5.988,27.530,0.262,0.523
ID600,600,1,0.938,317.561,630.911,0,369,369,7.500,1,-10921639,7.081,5,0,30,1565,5.854,28.500,0.236,0.462
ID596,596,1,0.989,312.968,634.347,0,370,370,7.500,1,-10921639,8.077,7,0,27,1785,5.330,27.226,0.268,0.641
ID602,602,1,1.075,312.011,637.047,0,371,371,7.500,1,-10921639,6.905,5,0,25,1526,5.975,28.500,0.249,0.460
ID594,594,1,0.803,307.476,638.602,0,372,372,7.500,1,-10921639,7.154,6,0,21,1581,4.763,27.225,0.231,0.563
ID604,604,1,1.008,307.271,643.147,0,373,373,7.500,1,-10921639,7.511,6,0,25,1660,5.530,26.899,0.275,0.586
ID606,606,1,1.136,297.227,649.307,0,374,374,7.500,1,-10921639,8.285,6,0,27,1831,5.731,8.164,0.302,0.671
ID610,610,1,1.133,294.472,651.090,0,375,375,7.500,1,-10921639,7.891,6,0,28,1744,6.373,8.429,0.257,0.507
ID608,608,1,1.184,289.629,653.459,0,376,376,7.500,1,-10921639,8.665,7,0,34,1915,6.400,26.864,0.309,0.640
ID612,612,1,1.197,289.287,656.851,0,377,377,7.500,1,-10921639,7.882,6,0,27,1742,6.087,28.500,0.279,0.565
ID620,620,1,1.068,283.095,658.271,0,378,378,7.500,1,-10921639,8.090,7,0,26,1788,5.687,28.500,0.302,0.661
ID614,614,1,0.909,276.777,662.902,0,379,379,7.500,1,-10921639,7.484,6,0,24,1654,5.575,26.819,0.240,0.519
ID616,616,1,1.109,274.236,665.876,0,380,380,7.500,1,-10921639,8.113,6,0,31,1793,6.091,8.377,0.285,0.590
ID618,618,1,0.943,269.740,666.928,0,381,381,7.500,1,-10921639,7.783,6,0,28,1720,6.028,26.151,0.237,0.494
ID622,622,1,0.967,264.066,669.781,0,382,382,7.500,1,-10921639,7.738,6,0,22,1710,5.354,26.667,0.288,0.645
ID626,626,1,1.110,263.465,672.852,0,383,383,7.500,1,-10921639,7.412,6,0,27,1638,5.740,8.288,0.286,0.574
ID630,630,1,1.039,255.607,679.165,0,384,384,7.500,1,-10921639,7.430,6,0,26,1642,5.140,27.232,0.306,0.678
ID624,624,1,0.740,248.337,677.512,0,385,385,7.500,1,-10921639,7.267,7,0,30,1606,5.301,28.500,0.191,0.441
ID640,640,1,1.207,247.852,683.118,0,386,386,7.500,1,-10921639,7.778,6,0,28,1719,5.950,8.378,0.312,0.622
ID635,635,1,1.049,243.295,683.864,0,387,387,7.500,1,-10921639,7.986,6,0,26,1765,6.197,4.613,0.275,0.555
ID628,628,1,1.319,240.110,686.288,0,388,388,7.500,1,-10921639,9.195,8,0,33,2032,6.613,8.236,0.330,0.691
ID638,638,1,0.961,233.846,691.145,0,389,389,7.500,1,-10921639,7.923,7,0,25,1751,5.544,27.603,0.281,0.628
ID633,633,1,1.119,232.519,695.164,0,390,390,7.500,1,-10921639,8.271,6,0,26,1828,5.670,28.500,0.287,0.651
ID653,653,1,1.054,227.937,695.896,0,391,391,7.500,1,-10921639,8.195,7,0,27,1811,6.210,27.259,0.271,0.563
ID650,650,1,1.193,225.993,700.015,0,392,392,7.500,1,-10921639,8.195,7,0,27,1811,6.466,8.418,0.301,0.587
ID643,643,1,0.984,221.508,701.636,0,393,393,7.500,1,-10921639,8.032,6,0,28,1775,6.388,27.740,0.225,0.461
ID661,661,1,1.088,216.782,707.121,0,394,394,7.500,1,-10921639,8.172,7,0,28,1806,6.176,28.500,0.241,0.514
ID647,647,1,1.108,212.430,708.832,0,395,395,7.500,1,-10921639,8.810,7,0,30,1947,6.153,8.685,0.276,0.619
ID657,657,1,1.081,211.017,712.087,0,396,396,7.500,1,-10921639,8.032,7,0,26,1775,6.058,8.614,0.251,0.532
ID665,665,1,0.874,205.748,714.106,0,397,397,7.500,1,-10921639,7.756,6,0,26,1714,5.511,28.500,0.250,0.564
ID669,669,1,1.156,205.926,718.179,0,398,398,7.500,1,-10921639,8.290,7,0,25,1832,5.595,8.847,0.285,0.657
ID685,685,1,1.091,196.945,724.334,0,399,399,7.500,1,-10921639,8.240,6,0,25,1821,6.136,28.500,0.248,0.533
ID677,677,1,1.174,196.046,727.179,0,400,400,7.500,1,-10921639,8.262,6,0,26,1826,6.105,28.500,0.280,0.593
ID673,673,1,0.755,190.842,729.979,0,401,401,7.500,1,-10921639,7.321,6,0,24,1618,5.139,26.555,0.240,0.552
ID681,681,1,1.260,188.897,733.150,0,402,402,7.500,1,-10921639,8.615,7,0,24,1904,6.253,26.935,0.305,0.644
ID698,698,1,1.062,184.339,734.477,0,403,403,7.500,1,-10921639,8.670,7,0,31,1916,6.449,27.048,0.299,0.618
ID690,690,1,1.270,179.570,740.487,0,404,404,7.500,1,-10921639,8.905,7,0,27,1968,6.709,28.500,0.295,0.604
ID694,694,1,1.098,174.887,743.830,0,405,405,7.500,1,-10921639,8.891,8,0,26,1965,5.451,28.500,0.306,0.765
ID701,701,1,1.305,175.111,747.064,0,406,406,7.500,1,-10921639,8.991,7,0,29,1987,6.206,8.763,0.319,0.700
ID708,708,1,0.951,169.363,748.769,0,407,407,7.500,1,-10921639,8.466,7,0,26,1871,5.783,25.962,0.250,0.586
ID711,711,1,1.157,169.176,753.235,0,408,408,7.500,1,-10921639,8.647,7,0,24,1911,5.809,28.500,0.255,0.604
ID705,705,1,1.310,160.911,755.866,0,409,409,7.500,1,-10921639,9.719,8,0,31,2148,6.785,8.572,0.304,0.668
ID727,727,1,1.174,158.611,758.960,0,410,410,7.500,1,-10921639,8.629,7,0,31,1907,6.559,28.500,0.265,0.551
ID719,719,1,0.926,152.823,760.763,0,411,411,7.500,1,-10921639,8.385,7,0,25,1853,5.714,28.500,0.241,0.570
ID716,716,1,1.198,152.197,765.000,0,412,412,7.500,1,-10921639,9.063,7,0,27,2003,5.984,8.594,0.288,0.678
ID723,723,1,0.951,147.419,767.113,0,413,413,7.500,1,-10921639,8.271,7,0,28,1828,5.792,27.092,0.231,0.535
ID731,731,1,1.246,142.927,772.896,0,414,414,7.500,1,-10921639,8.489,7,0,29,1876,6.590,28.500,0.274,0.554
